1.6709 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
144.8278 	EXP 	image_t1: autoDraw = False
144.8278 	EXP 	slider_image: autoDraw = False
144.8278 	EXP 	confidence_T1_text: autoDraw = True
144.8278 	EXP 	slider_confidence_t1: autoDraw = True
145.4219 	DATA 	Keypress: 9
145.4284 	EXP 	confidence_T1_text: autoDraw = False
145.4284 	EXP 	slider_confidence_t1: autoDraw = False
145.4284 	EXP 	fixation_text: autoDraw = True
146.4382 	EXP 	fixation_text: autoDraw = False
146.4382 	EXP 	image_t2: image = 'stimuli/0-17-3.jpg'
146.4382 	EXP 	image_t2: autoDraw = True
146.4382 	EXP 	slider_image_t2: autoDraw = True
146.8724 	DATA 	Keypress: 9
146.8902 	EXP 	image_t2: autoDraw = False
146.8902 	EXP 	slider_image_t2: autoDraw = False
146.8902 	EXP 	confidence2_text: autoDraw = True
146.8902 	EXP 	slider_confidence_t2: autoDraw = True
147.4981 	DATA 	Keypress: 9
147.5084 	EXP 	New trial (rep=0, index=13): OrderedDict([('condition', 2), ('gender', 'male'), ('high_trust_img', 'stimuli/0-10-6.jpg'), ('identity', 10), ('low_trust_img', 'stimuli/0-10-13.jpg'), ('range', 1.8125)])
147.5158 	EXP 	confidence2_text: autoDraw = False
147.5158 	EXP 	slider_confidence_t2: autoDraw = False
147.5158 	EXP 	fixation_text: autoDraw = True
148.5322 	EXP 	fixation_text: autoDraw = False
148.5322 	EXP 	image_t1: image = 'stimuli/0-10-13.jpg'
148.5322 	EXP 	image_t1: autoDraw = True
148.5322 	EXP 	slider_image: autoDraw = True
149.0519 	DATA 	Keypress: 9
149.0600 	EXP 	image_t1: autoDraw = False
149.0600 	EXP 	slider_image: autoDraw = False
149.0600 	EXP 	confidence_T1_text: autoDraw = True
149.0600 	EXP 	slider_confidence_t1: autoDraw = True
149.6157 	DATA 	Keypress: 9
149.6237 	EXP 	confidence_T1_text: autoDraw = False
149.6237 	EXP 	slider_confidence_t1: autoDraw = False
149.6237 	EXP 	fixation_text: autoDraw = True
150.6241 	EXP 	fixation_text: autoDraw = False
150.6241 	EXP 	image_t2: image = 'stimuli/0-10-6.jpg'
150.6241 	EXP 	image_t2: autoDraw = True
150.6241 	EXP 	slider_image_t2: autoDraw = True
151.1563 	DATA 	Keypress: 8
151.1610 	EXP 	image_t2: autoDraw = False
151.1610 	EXP 	slider_image_t2: autoDraw = False
151.1610 	EXP 	confidence2_text: autoDraw = True
151.1610 	EXP 	slider_confidence_t2: autoDraw = True
151.5904 	DATA 	Keypress: 8
151.5997 	EXP 	New trial (rep=0, index=14): OrderedDict([('condition', 2), ('gender', 'female'), ('high_trust_img', 'stimuli/1-16-2.jpg'), ('identity', 16), ('low_trust_img', 'stimuli/1-16-1.jpg'), ('range', 1.5)])
151.6070 	EXP 	confidence2_text: autoDraw = False
151.6070 	EXP 	slider_confidence_t2: autoDraw = False
151.6070 	EXP 	fixation_text: autoDraw = True
152.6175 	EXP 	fixation_text: autoDraw = False
152.6175 	EXP 	image_t1: image = 'stimuli/1-16-1.jpg'
152.6175 	EXP 	image_t1: autoDraw = True
152.6175 	EXP 	slider_image: autoDraw = True
153.0769 	DATA 	Keypress: 7
153.0826 	EXP 	image_t1: autoDraw = False
153.0826 	EXP 	slider_image: autoDraw = False
153.0826 	EXP 	confidence_T1_text: autoDraw = True
153.0826 	EXP 	slider_confidence_t1: autoDraw = True
153.5446 	DATA 	Keypress: 7
153.5484 	EXP 	confidence_T1_text: autoDraw = False
153.5484 	EXP 	slider_confidence_t1: autoDraw = False
153.5484 	EXP 	fixation_text: autoDraw = True
154.5595 	EXP 	fixation_text: autoDraw = False
154.5595 	EXP 	image_t2: image = 'stimuli/1-16-2.jpg'
154.5595 	EXP 	image_t2: autoDraw = True
154.5595 	EXP 	slider_image_t2: autoDraw = True
154.9971 	DATA 	Keypress: 6
155.0164 	EXP 	image_t2: autoDraw = False
155.0164 	EXP 	slider_image_t2: autoDraw = False
155.0164 	EXP 	confidence2_text: autoDraw = True
155.0164 	EXP 	slider_confidence_t2: autoDraw = True
155.3926 	DATA 	Keypress: 6
155.4048 	EXP 	New trial (rep=0, index=15): OrderedDict([('condition', 1), ('gender', 'female'), ('high_trust_img', 'stimuli/1-22-1.jpg'), ('identity', 22), ('low_trust_img', 'stimuli/1-22-8.jpg'), ('range', 0.6875)])
155.4131 	EXP 	confidence2_text: autoDraw = False
155.4131 	EXP 	slider_confidence_t2: autoDraw = False
155.4131 	EXP 	fixation_text: autoDraw = True
156.4276 	EXP 	fixation_text: autoDraw = False
156.4276 	EXP 	image_t1: image = 'stimuli/1-22-1.jpg'
156.4276 	EXP 	image_t1: autoDraw = True
156.4276 	EXP 	slider_image: autoDraw = True
157.3052 	DATA 	Keypress: 5
157.3096 	EXP 	image_t1: autoDraw = False
157.3096 	EXP 	slider_image: autoDraw = False
157.3096 	EXP 	confidence_T1_text: autoDraw = True
157.3096 	EXP 	slider_confidence_t1: autoDraw = True
157.6880 	DATA 	Keypress: 5
157.7039 	EXP 	confidence_T1_text: autoDraw = False
157.7039 	EXP 	slider_confidence_t1: autoDraw = False
157.7039 	EXP 	fixation_text: autoDraw = True
158.7179 	EXP 	fixation_text: autoDraw = False
158.7179 	EXP 	image_t2: image = 'stimuli/1-22-8.jpg'
158.7179 	EXP 	image_t2: autoDraw = True
158.7179 	EXP 	slider_image_t2: autoDraw = True
159.2465 	DATA 	Keypress: 5
159.2510 	EXP 	image_t2: autoDraw = False
159.2510 	EXP 	slider_image_t2: autoDraw = False
159.2510 	EXP 	confidence2_text: autoDraw = True
159.2510 	EXP 	slider_confidence_t2: autoDraw = True
159.6887 	DATA 	Keypress: 5
159.6992 	EXP 	New trial (rep=0, index=16): OrderedDict([('condition', 1), ('gender', 'male'), ('high_trust_img', 'stimuli/0-6-11.jpg'), ('identity', 6), ('low_trust_img', 'stimuli/0-6-1.jpg'), ('range', 1.53125)])
159.7086 	EXP 	confidence2_text: autoDraw = False
159.7086 	EXP 	slider_confidence_t2: autoDraw = False
159.7086 	EXP 	fixation_text: autoDraw = True
160.7226 	EXP 	fixation_text: autoDraw = False
160.7226 	EXP 	image_t1: image = 'stimuli/0-6-11.jpg'
160.7226 	EXP 	image_t1: autoDraw = True
160.7226 	EXP 	slider_image: autoDraw = True
161.1241 	DATA 	Keypress: 5
161.1418 	EXP 	image_t1: autoDraw = False
161.1418 	EXP 	slider_image: autoDraw = False
161.1418 	EXP 	confidence_T1_text: autoDraw = True
161.1418 	EXP 	slider_confidence_t1: autoDraw = True
161.4908 	DATA 	Keypress: 5
161.5081 	EXP 	confidence_T1_text: autoDraw = False
161.5081 	EXP 	slider_confidence_t1: autoDraw = False
161.5081 	EXP 	fixation_text: autoDraw = True
162.5186 	EXP 	fixation_text: autoDraw = False
162.5186 	EXP 	image_t2: image = 'stimuli/0-6-1.jpg'
162.5186 	EXP 	image_t2: autoDraw = True
162.5186 	EXP 	slider_image_t2: autoDraw = True
162.7639 	DATA 	Keypress: 6
162.7695 	EXP 	image_t2: autoDraw = False
162.7695 	EXP 	slider_image_t2: autoDraw = False
162.7695 	EXP 	confidence2_text: autoDraw = True
162.7695 	EXP 	slider_confidence_t2: autoDraw = True
163.1617 	DATA 	Keypress: 6
163.1731 	EXP 	New trial (rep=0, index=17): OrderedDict([('condition', 2), ('gender', 'female'), ('high_trust_img', 'stimuli/1-23-19.jpg'), ('identity', 23), ('low_trust_img', 'stimuli/1-23-8.jpg'), ('range', 1.28125)])
163.1813 	EXP 	confidence2_text: autoDraw = False
163.1813 	EXP 	slider_confidence_t2: autoDraw = False
163.1813 	EXP 	fixation_text: autoDraw = True
164.1900 	EXP 	fixation_text: autoDraw = False
164.1900 	EXP 	image_t1: image = 'stimuli/1-23-8.jpg'
164.1900 	EXP 	image_t1: autoDraw = True
164.1900 	EXP 	slider_image: autoDraw = True
164.5100 	DATA 	Keypress: 7
164.5303 	EXP 	image_t1: autoDraw = False
164.5303 	EXP 	slider_image: autoDraw = False
164.5303 	EXP 	confidence_T1_text: autoDraw = True
164.5303 	EXP 	slider_confidence_t1: autoDraw = True
164.8532 	DATA 	Keypress: 7
164.8701 	EXP 	confidence_T1_text: autoDraw = False
164.8701 	EXP 	slider_confidence_t1: autoDraw = False
164.8701 	EXP 	fixation_text: autoDraw = True
165.8774 	EXP 	fixation_text: autoDraw = False
165.8774 	EXP 	image_t2: image = 'stimuli/1-23-19.jpg'
165.8774 	EXP 	image_t2: autoDraw = True
165.8774 	EXP 	slider_image_t2: autoDraw = True
166.1310 	DATA 	Keypress: 8
166.1351 	EXP 	image_t2: autoDraw = False
166.1351 	EXP 	slider_image_t2: autoDraw = False
166.1351 	EXP 	confidence2_text: autoDraw = True
166.1351 	EXP 	slider_confidence_t2: autoDraw = True
166.5211 	DATA 	Keypress: 8
166.5306 	EXP 	New trial (rep=0, index=18): OrderedDict([('condition', 1), ('gender', 'female'), ('high_trust_img', 'stimuli/1-21-18.jpg'), ('identity', 21), ('low_trust_img', 'stimuli/1-21-2.jpg'), ('range', 1.6875)])
166.5378 	EXP 	confidence2_text: autoDraw = False
166.5378 	EXP 	slider_confidence_t2: autoDraw = False
166.5378 	EXP 	fixation_text: autoDraw = True
167.5483 	EXP 	fixation_text: autoDraw = False
167.5483 	EXP 	image_t1: image = 'stimuli/1-21-18.jpg'
167.5483 	EXP 	image_t1: autoDraw = True
167.5483 	EXP 	slider_image: autoDraw = True
167.7365 	DATA 	Keypress: 7
167.7571 	EXP 	image_t1: autoDraw = False
167.7571 	EXP 	slider_image: autoDraw = False
167.7571 	EXP 	confidence_T1_text: autoDraw = True
167.7571 	EXP 	slider_confidence_t1: autoDraw = True
168.0369 	DATA 	Keypress: 7
168.0581 	EXP 	confidence_T1_text: autoDraw = False
168.0581 	EXP 	slider_confidence_t1: autoDraw = False
168.0581 	EXP 	fixation_text: autoDraw = True
169.0702 	EXP 	fixation_text: autoDraw = False
169.0702 	EXP 	image_t2: image = 'stimuli/1-21-2.jpg'
169.0702 	EXP 	image_t2: autoDraw = True
169.0702 	EXP 	slider_image_t2: autoDraw = True
169.2571 	DATA 	Keypress: 1
169.2763 	EXP 	image_t2: autoDraw = False
169.2763 	EXP 	slider_image_t2: autoDraw = False
169.2763 	EXP 	confidence2_text: autoDraw = True
169.2763 	EXP 	slider_confidence_t2: autoDraw = True
169.9829 	EXP 	New trial (rep=0, index=19): OrderedDict([('condition', 2), ('gender', 'female'), ('high_trust_img', 'stimuli/1-14-7.jpg'), ('identity', 14), ('low_trust_img', 'stimuli/1-14-10.jpg'), ('range', 0.875)])
169.9887 	DATA 	Keypress: 1
169.9939 	EXP 	confidence2_text: autoDraw = False
169.9939 	EXP 	slider_confidence_t2: autoDraw = False
169.9939 	EXP 	fixation_text: autoDraw = True
171.0035 	EXP 	fixation_text: autoDraw = False
171.0035 	EXP 	image_t1: image = 'stimuli/1-14-10.jpg'
171.0035 	EXP 	image_t1: autoDraw = True
171.0035 	EXP 	slider_image: autoDraw = True
171.2542 	DATA 	Keypress: 2
171.2742 	EXP 	image_t1: autoDraw = False
171.2742 	EXP 	slider_image: autoDraw = False
171.2742 	EXP 	confidence_T1_text: autoDraw = True
171.2742 	EXP 	slider_confidence_t1: autoDraw = True
171.5976 	DATA 	Keypress: 2
171.6145 	EXP 	confidence_T1_text: autoDraw = False
171.6145 	EXP 	slider_confidence_t1: autoDraw = False
171.6145 	EXP 	fixation_text: autoDraw = True
172.6287 	EXP 	fixation_text: autoDraw = False
172.6287 	EXP 	image_t2: image = 'stimuli/1-14-7.jpg'
172.6287 	EXP 	image_t2: autoDraw = True
172.6287 	EXP 	slider_image_t2: autoDraw = True
172.7494 	DATA 	Keypress: 3
172.7687 	EXP 	image_t2: autoDraw = False
172.7687 	EXP 	slider_image_t2: autoDraw = False
172.7687 	EXP 	confidence2_text: autoDraw = True
172.7687 	EXP 	slider_confidence_t2: autoDraw = True
173.1469 	DATA 	Keypress: 3
173.1674 	EXP 	confidence2_text: autoDraw = False
173.1674 	EXP 	slider_confidence_t2: autoDraw = False
173.1674 	EXP 	end_text: autoDraw = True
175.4538 	DATA 	Keypress: space
175.4664 	EXP 	end_text: autoDraw = False
175.5324 	EXP 	window1: mouseVisible = True
